Drive.left_vel, Drive.right_vel, time, Drive.left_voltage, Drive.right_voltage
1124, 1172, 7840.677, 4.719354838709677, 4.7583577712609975
1116, 1176, 7866.558000000001, 4.743010752688171, 4.782209188660802
1118, 1184, 7880.726, 4.754838709677419, 4.794134897360704
1130, 1196, 7900.617, 4.766666666666667, 4.806060606060607
1146, 1205, 7920.656999999998, 4.778494623655914, 4.817986314760509
1158, 1207, 7940.6399999999985, 4.790322580645161, 4.829912023460411
1166, 1205, 7960.736000000001, 4.802150537634408, 4.841837732160313
1168, 1196, 7980.647999999998, 4.8139784946236555, 4.853763440860215
1162, 1197, 8000.674, 4.825806451612903, 4.865689149560118
1155, 1203, 8020.575000000001, 4.83763440860215, 4.87761485826002
1150, 1215, 8040.65, 4.849462365591397, 4.889540566959922
1148, 1225, 8060.772, 4.861290322580644, 4.881378299120234
1160, 1230, 8080.641, 4.873118279569892, 4.89325513196481
1178, 1235, 8100.604, 4.88494623655914, 4.905131964809384
1193, 1239, 8120.614, 4.896774193548387, 4.917008797653959
1204, 1237, 8140.659, 4.908602150537634, 4.928885630498534
1205, 1242, 8160.595000000001, 4.920430107526881, 4.940762463343108
1192, 1248, 8180.603999999998, 4.932258064516129, 4.952639296187684
1182, 1246, 8200.61, 4.944086021505377, 4.964516129032258
1177, 1255, 8220.573999999999, 4.955913978494624, 4.996871945259043
1180, 1264, 8241.122000000001, 4.967741935483871, 5.008797653958945
1194, 1260, 8260.559000000001, 4.979569892473118, 5.020723362658847
1211, 1257, 8280.635, 4.991397849462365, 5.032649071358749
1219, 1257, 8300.643, 5.003225806451613, 5.044574780058651
1223, 1251, 8320.685999999998, 5.015053763440861, 5.056500488758554
1218, 1248, 8340.75, 5.026881720430108, 5.068426197458456
1210, 1254, 8360.589000000002, 5.038709677419355, 5.080351906158358
1200, 1263, 8380.673000000003, 5.050537634408602, 5.071407624633432
1196, 1269, 8400.696, 5.06236559139785, 5.0832844574780065
1206, 1277, 8420.956, 5.074193548387097, 5.095161290322581
1224, 1285, 8440.926000000001, 5.086021505376344, 5.107038123167156
1239, 1286, 8461.884000000002, 5.097849462365591, 5.11891495601173
1248, 1285, 8480.561000000002, 5.109677419354838, 5.130791788856305
1247, 1287, 8500.772, 5.121505376344086, 5.14266862170088
1237, 1289, 8520.774, 5.133333333333334, 5.154545454545455
1223, 1296, 8540.639, 5.145161290322581, 5.16642228739003
1218, 1305, 8560.580999999998, 5.156989247311828, 5.1782991202346045
1224, 1310, 8580.617, 5.168817204301075, 5.190175953079179
1242, 1308, 8600.623, 5.180645161290323, 5.202052785923754
1254, 1303, 8620.636, 5.19247311827957, 5.213929618768328
1266, 1301, 8640.687, 5.204301075268817, 5.225806451612903
1270, 1304, 8660.601, 5.216129032258064, 5.2376832844574785
1263, 1313, 8680.571, 5.2279569892473114, 5.249560117302053
1251, 1328, 8700.686000000002, 5.239784946236559, 5.261436950146628
1246, 1334, 8720.690999999999, 5.263440860215054, 5.285190615835777
1249, 1338, 8740.970000000001, 5.275268817204301, 5.297067448680352
1264, 1341, 8760.788999999999, 5.287096774193548, 5.308944281524927
1285, 1340, 8780.684999999998, 5.298924731182796, 5.320821114369502
1297, 1338, 8800.847000000002, 5.310752688172043, 5.3326979472140765
1302, 1342, 8820.595999999998, 5.32258064516129, 5.344574780058651
1296, 1350, 8840.654, 5.334408602150537, 5.356451612903226
1284, 1357, 8860.587, 5.3462365591397845, 5.3462365591397845
1280, 1360, 8880.569999999998, 5.358064516129032, 5.358064516129032
1289, 1360, 8900.735, 5.36989247311828, 5.36989247311828
1302, 1356, 8920.619999999999, 5.381720430107527, 5.381720430107527
1320, 1352, 8940.624, 5.393548387096774, 5.393548387096774
1331, 1350, 8960.812, 5.405376344086021, 5.405376344086021
1329, 1353, 8980.918, 5.417204301075269, 5.417204301075269
1321, 1359, 9001.519999999999, 5.406598240469209, 5.429032258064516
1311, 1375, 9020.606999999998, 5.418377321603129, 5.440860215053763
1306, 1379, 9040.684, 5.430156402737048, 5.45268817204301
1311, 1382, 9060.635999999999, 5.441935483870968, 5.4645161290322575
1327, 1384, 9080.846999999998, 5.453714565004888, 5.476344086021505
1344, 1384, 9100.896999999999, 5.465493646138808, 5.488172043010753
1351, 1387, 9121.171, 5.4772727272727275, 5.5
1345, 1394, 9140.927999999998, 5.489051808406647, 5.511827956989247
1338, 1403, 9160.921999999999, 5.500830889540567, 5.523655913978494
1326, 1406, 9180.817000000001, 5.512609970674487, 5.535483870967742
1323, 1409, 9200.703999999998, 5.524389051808407, 5.547311827956989
1336, 1403, 9221.336999999998, 5.5361681329423265, 5.559139784946236
1352, 1402, 9240.724, 5.547947214076246, 5.570967741935483
1365, 1402, 9260.656, 5.559726295210166, 5.5827956989247305
1370, 1415, 9280.662, 5.571505376344086, 5.594623655913978
1367, 1430, 9300.625, 5.583284457478006, 5.606451612903226
1357, 1437, 9320.671999999999, 5.595063538611925, 5.618279569892473
1352, 1441, 9340.610999999999, 5.606842619745845, 5.63010752688172
1354, 1440, 9360.542, 5.618621700879765, 5.641935483870967
1371, 1435, 9380.606, 5.630400782013686, 5.653763440860215
1388, 1430, 9400.595, 5.6421798631476054, 5.665591397849462
1398, 1441, 9420.621000000001, 5.653958944281525, 5.67741935483871
1398, 1448, 9440.59, 5.665738025415445, 5.689247311827957
1391, 1453, 9460.619999999999, 5.677517106549366, 5.701075268817204
1384, 1450, 9481.220000000001, 5.6892961876832855, 5.712903225806452
1381, 1451, 9501.275, 5.701075268817205, 5.724731182795699
1391, 1446, 9520.724000000002, 5.712854349951125, 5.736559139784946
1409, 1444, 9540.682, 5.724633431085045, 5.748387096774193
